day,lat,lon
1.0,58.57017,24.87588
1.0,58.5696350011,24.8753649922
1.0,58.5691,24.87485
1.0,58.5686750005,24.8744899956
1.0,58.56825,24.87413
1.0,58.5675100031,24.873609967
1.0,58.5667700042,24.873089956
1.0,58.5660300031,24.872569967
1.0,58.56529,24.87205
1.0,58.5645900013,24.8714849888
1.0,58.56389,24.87092
1.0,58.5634800007,24.8705199954
1.0,58.56307,24.87012
1.0,58.5623400027,24.869299983
1.0,58.56161,24.86848
1.0,58.5609450033,24.8675699828
1.0,58.56028,24.86666
1.0,58.5598900016,24.8660199928
1.0,58.5595,24.86538
1.0,58.5591250019,24.8646849926
1.0,58.55875,24.86399
1.0,58.5582120183,24.8629039333
1.0,58.5576740275,24.8618178999
1.0,58.5571360275,24.8607318999
1.0,58.5565980183,24.8596459333
1.0,58.55606,24.85856
1.0,58.55559,24.85769
1.0,58.55492,24.85661
1.0,58.5542250045,24.8555399788
1.0,58.55353,24.85447
1.0,58.5530133379,24.8537033108
1.0,58.5524966713,24.8529366441
1.0,58.55198,24.85217
1.0,58.5515400014,24.8515899928
1.0,58.5511,24.85101
1.0,58.5504850015,24.8503699886
1.0,58.54987,24.84973
1.0,58.5493900007,24.8493099942
1.0,58.54891,24.84889
1.0,58.548128006,24.8482679445
1.0,58.547346009,24.8476459167
1.0,58.546564009,24.8470239167
1.0,58.545782006,24.8464019445
1.0,58.545,24.84578
1.0,58.5443250023,24.8449949848
1.0,58.54365,24.84421
1.0,58.5429633392,24.8433366324
1.0,58.5422766726,24.8424632991
1.0,58.54159,24.84159
1.0,58.5410400017,24.8409149893
1.0,58.54049,24.84024
1.0,58.5400550013,24.8396749931
1.0,58.53962,24.83911
1.0,58.5388966737,24.8381566273
1.0,58.5381733404,24.837203294
1.0,58.53745,24.83625
1.0,58.53681,24.83545
1.0,58.536225001,24.8349049908
1.0,58.53564,24.83436
1.0,58.5349700012,24.8337949892
1.0,58.5343,24.83323
1.0,58.5334700178,24.8325839985
1.0,58.5326400324,24.8319380276
1.0,58.5318100438,24.8312920873
1.0,58.5309800519,24.8306461775
1.0,58.5301500567,24.8300002984
1.0,58.5293200583,24.8293544497
1.0,58.5284900567,24.8287086317
1.0,58.5276600519,24.8280628442
1.0,58.5268300437,24.8274170873
1.0,58.5260000324,24.826771361
1.0,58.5251700178,24.8261256652
1.0,58.52434,24.82548
1.0,58.5236250098,24.8247699276
1.0,58.5229100157,24.8240598842
1.0,58.5221950176,24.8233498698
1.0,58.5214800157,24.8226398842
1.0,58.5207650098,24.8219299277
1.0,58.52005,24.82122
1.0,58.5192933441,24.8204765865
1.0,58.5185366838,24.8197332051
1.0,58.5177800193,24.8189898557
1.0,58.5170233505,24.8182465384
1.0,58.5162666774,24.8175032532
1.0,58.51551,24.81676
1.0,58.5149800018,24.81609499
1.0,58.51445,24.81543
1.0,58.51391,24.81472
1.0,58.5132220158,24.8137119209
1.0,58.5125340237,24.8127038814
1.0,58.5118460237,24.8116958814
1.0,58.5111580158,24.8106879209
1.0,58.51047,24.80968
1.0,58.5101100017,24.8090299934
1.0,58.50975,24.80838
1.0,58.50927,24.80726
1.0,58.5089133421,24.8061999784
1.0,58.5085566754,24.8051399784
1.0,58.5082,24.80408
1.0,58.5078700052,24.8029149889
1.0,58.50754,24.80175
1.0,58.50717,24.80063
1.0,58.5068000034,24.7996949901
1.0,58.50643,24.79876
1.0,58.50587,24.79752
1.0,58.5054800033,24.7965999898
1.0,58.50509,24.79568
1.0,58.5043340077,24.7963820605
1.0,58.5035780115,24.7970840907
1.0,58.5028220115,24.7977860907
1.0,58.5020660077,24.7984880605
1.0,58.50131,24.79919
1.0,58.5005600063,24.7999250471
1.0,58.4998100084,24.8006600628
1.0,58.4990600063,24.8013950471
1.0,58.49831,24.80213
1.0,58.497540002,24.8028300153
1.0,58.49677,24.80353
1.0,58.4960537626,24.8042113473
1.0,58.4953375217,24.8048926667
1.0,58.4946212771,24.8055739584
1.0,58.4939050289,24.8062552223
1.0,58.4931887771,24.8069364584
1.0,58.4924725217,24.8076176667
1.0,58.4917562626,24.8082988472
1.0,58.49104,24.80898
1.0,58.4903200016,24.8096100128
1.0,58.4896,24.81024
1.0,58.48953,24.80996
1.0,58.4889557416,24.8088784653
1.0,58.488381474,24.807796966
1.0,58.4878071974,24.8067155021
1.0,58.4872329117,24.8056340735
1.0,58.4866586169,24.8045526803
1.0,58.486084313,24.8034713225
1.0,58.48551,24.80239
1.0,58.4849000366,24.801229859
1.0,58.4842900628,24.8000697583
1.0,58.4836800785,24.7989096979
1.0,58.4830700837,24.7977496778
1.0,58.4824600785,24.7965896979
1.0,58.4818500628,24.7954297583
1.0,58.4812400366,24.794269859
1.0,58.48063,24.79311
1.0,58.4799870448,24.7919788137
1.0,58.4793440796,24.7908476689
1.0,58.4787011045,24.7897165654
1.0,58.4780581194,24.7885855033
1.0,58.4774151244,24.7874544827
1.0,58.4767721194,24.7863235034
1.0,58.4761291045,24.7851925655
1.0,58.4754860796,24.7840616689
1.0,58.4748430448,24.7829308138
1.0,58.4742,24.7818
1.0,58.47382,24.78121
1.0,58.4731750054,24.7805274624
1.0,58.4725300072,24.7798449499
1.0,58.4718850054,24.7791624624
1.0,58.47124,24.77848
1.0,58.4705175166,24.7776998878
1.0,58.4697950284,24.7769198076
1.0,58.4690725355,24.7761397595
1.0,58.4683500379,24.7753597435
1.0,58.4676275355,24.7745797595
1.0,58.4669050284,24.7737998076
1.0,58.4661825166,24.7730198878
1.0,58.46546,24.77224
1.0,58.46533,24.77182
1.0,58.46526,24.77117
1.0,58.4651950041,24.7701399978
1.0,58.46513,24.76911
1.0,58.46497,24.76749
1.0,58.46485,24.76703
1.0,58.46468,24.76678
1.0,58.4639366759,24.7660899271
1.0,58.4631933482,24.7653998833
1.0,58.4624500167,24.7647098687
1.0,58.4617066815,24.7640198833
1.0,58.4609633426,24.7633299271
1.0,58.46022,24.76264
1.0,58.4594611263,24.7619409905
1.0,58.4587022488,24.7612420111
1.0,58.4579433675,24.7605430619
1.0,58.4571844824,24.7598441428
1.0,58.4564255936,24.7591452539
1.0,58.4556667009,24.7584463952
1.0,58.4549078044,24.7577475667
1.0,58.4541489041,24.7570487682
1.0,58.45339,24.75635
1.0,58.45304,24.75597
1.0,58.4524616976,24.7547082296
1.0,58.4518833829,24.7534465007
1.0,58.4513050558,24.7521848133
1.0,58.4507267162,24.7509231674
1.0,58.4501483643,24.749661563
1.0,58.44957,24.7484
1.0,58.4491450078,24.7469899831
1.0,58.44872,24.74558
1.0,58.4483750021,24.7448549929
1.0,58.44803,24.74413
1.0,58.44785,24.74352
1.0,58.44762,24.74223
1.0,58.4472700094,24.7411333115
1.0,58.4469200094,24.7400366449
1.0,58.44657,24.73894
1.0,58.44643,24.73883
1.0,58.44566,24.73855
1.0,58.4449275204,24.737684874
1.0,58.4441950349,24.7368197839
1.0,58.4434625437,24.7359547299
1.0,58.4427300466,24.7350897119
1.0,58.4419975437,24.7342247299
1.0,58.441265035,24.733359784
1.0,58.4405325204,24.732494874
1.0,58.4398,24.73163
1.0,58.43933,24.73084
1.0,58.4388400019,24.7301499905
1.0,58.43835,24.72946
1.0,58.43788,24.72862
1.0,58.4373900043,24.7278733126
1.0,58.4369000043,24.7271266459
1.0,58.43641,24.72638
1.0,58.4359533398,24.7254699764
1.0,58.4354966731,24.7245599764
1.0,58.43504,24.72365
1.0,58.43486,24.72333
1.0,58.43447,24.72303
1.0,58.43417,24.72276
1.0,58.4334850023,24.7219849849
1.0,58.4328,24.72121
1.0,58.43213,24.72024
1.0,58.4315200135,24.7193099355
1.0,58.4309100202,24.7183799033
1.0,58.4303000202,24.7174499033
1.0,58.4296900134,24.7165199355
1.0,58.42908,24.71559
1.0,58.4286950017,24.714944993
1.0,58.42831,24.7143
1.0,58.42802,24.71362
1.0,58.4276057507,24.7123713404
1.0,58.4271914893,24.7111227102
1.0,58.4267772157,24.7098741094
1.0,58.42636293,24.708625538
1.0,58.4259486321,24.707376996
1.0,58.4255343221,24.7061284833
1.0,58.42512,24.70488
1.0,58.4248050052,24.7037149894
1.0,58.42449,24.70255
1.0,58.42431,24.70163
1.0,58.42418,24.7005
1.0,58.4239425188,24.6992299743
1.0,58.4237050251,24.6979599657
1.0,58.4234675188,24.6966899743
1.0,58.42323,24.69542
1.0,58.4230900042,24.6943799959
1.0,58.42295,24.69334
1.0,58.42262,24.69222
1.0,58.42257,24.6919
1.0,58.42254,24.6916
1.0,58.42253,24.69118
1.0,58.42262,24.68972
1.0,58.42267,24.68923
1.0,58.42276,24.68768
1.0,58.42275,24.68668
1.0,58.42264,24.6861
1.0,58.42253,24.68562
1.0,58.4222333434,24.6844799807
1.0,58.4219366767,24.6833399807
1.0,58.42164,24.6822
1.0,58.42136,24.68105
1.0,58.42112,24.67962
1.0,58.42096,24.67885
1.0,58.42092,24.67852
1.0,58.42089,24.67804
1.0,58.4208425246,24.6765899942
1.0,58.4207950327,24.6751399922
1.0,58.4207475246,24.6736899942
1.0,58.4207,24.67224
1.0,58.4206700033,24.6713149994
1.0,58.42064,24.67039
1.0,58.42061,24.67002
1.0,58.42128,24.66987
1.0,58.4216,24.66974
1.0,58.42194,24.66952
1.0,58.42214,24.66935
1.0,58.42252,24.66875
1.0,58.42284,24.66791
1.0,58.42226,24.6669
1.0,58.42167,24.66577
1.0,58.4212000038,24.6647699865
1.0,58.42073,24.66377
1.0,58.4204,24.66295
1.0,58.4199000294,24.661575922
1.0,58.4194000441,24.660201883
1.0,58.4189000441,24.658827883
1.0,58.4184000294,24.657453922
1.0,58.4179,24.65608
1.0,58.4175700031,24.6551949917
1.0,58.41724,24.65431
1.0,58.41684,24.65329
1.0,58.4164300036,24.652334989
1.0,58.41602,24.65138
1.0,58.4154750051,24.6502399823
1.0,58.41493,24.6491
1.0,58.41436,24.64796
1.0,58.4139800021,24.6472199919
1.0,58.4136,24.64648
1.0,58.4131700023,24.6457199908
1.0,58.41274,24.64496
1.0,58.4120500044,24.6438999793
1.0,58.41136,24.64284
1.0,58.4107200031,24.6419699843
1.0,58.41008,24.6411
1.0,58.4096350014,24.640534993
1.0,58.40919,24.63997
1.0,58.4086700029,24.639359982
1.0,58.4081500029,24.638749982
1.0,58.40763,24.63814
1.0,58.4069950016,24.6374899883
1.0,58.40636,24.63684
1.0,58.4057000015,24.6362149882
1.0,58.40504,24.63559
1.0,58.4043733357,24.6350433126
1.0,58.403706669,24.634496646
1.0,58.40304,24.63395
1.0,58.4023100016,24.6333249871
1.0,58.40158,24.6327
1.0,58.4010300008,24.6322049922
1.0,58.40048,24.63171
1.0,58.4,24.63121
1.0,58.39971,24.6309
1.0,58.3989800083,24.6300574477
1.0,58.3982500111,24.6292149302
1.0,58.3975200083,24.6283724477
1.0,58.39679,24.62753
1.0,58.3962800031,24.6268966484
1.0,58.3957700032,24.6262633151
1.0,58.39526,24.62563
1.0,58.39467,24.62474
1.0,58.39428,24.624
1.0,58.3938,24.62294
1.0,58.39357,24.62236
1.0,58.3930900073,24.6209999816
1.0,58.39261,24.61964
1.0,58.39241,24.61914
1.0,58.3921300025,24.618354994
1.0,58.39185,24.61757
1.0,58.3915000036,24.6166249908
1.0,58.39115,24.61568
1.0,58.3907280195,24.6145619465
1.0,58.3903060292,24.6134439197
1.0,58.3898840292,24.6123259197
1.0,58.3894620194,24.6112079464
1.0,58.38904,24.61009
1.0,58.3885640237,24.6088559334
1.0,58.3880880356,24.6076219
1.0,58.3876120356,24.6063879
1.0,58.3871360237,24.6051539333
1.0,58.38666,24.60392
1.0,58.3861575204,24.6025974435
1.0,58.3856550272,24.6012749246
1.0,58.3851525204,24.5999524434
1.0,58.38465,24.59863
1.0,58.3841933434,24.5974933039
1.0,58.3837366767,24.5963566373
1.0,58.38328,24.59522
1.0,58.3827714676,24.5939284597
1.0,58.3822629221,24.5926369567
1.0,58.3817543637,24.5913454909
1.0,58.3812457923,24.5900540623
1.0,58.3807372078,24.588762671
1.0,58.3802286104,24.5874713169
1.0,58.37972,24.58618
1.0,58.3792720192,24.5850699436
1.0,58.3788240288,24.5839599154
1.0,58.3783760288,24.5828499154
1.0,58.3779280192,24.5817399436
1.0,58.37748,24.58063
1.0,58.37705,24.57949
1.0,58.376568021,24.5783299366
1.0,58.3760860315,24.5771699049
1.0,58.3756040315,24.5760099049
1.0,58.375122021,24.5748499366
1.0,58.37464,24.57369
1.0,58.37452,24.57334
1.0,58.37443,24.57295
1.0,58.37435,24.57234
1.0,58.37433,24.57191
1.0,58.37433,24.57128
1.0,58.37439,24.57076
1.0,58.37449,24.57031
1.0,58.37475,24.56957
1.0,58.3752733427,24.5684733659
1.0,58.375796676,24.5673766992
1.0,58.37632,24.56628
1.0,58.3768500051,24.5651350173
1.0,58.37738,24.56399
1.0,58.3777600043,24.5629400114
1.0,58.37814,24.56189
1.0,58.37839,24.56082
1.0,58.37858,24.5597
1.0,58.378690003,24.5588250028
1.0,58.3788,24.55795
1.0,58.37874,24.5567
1.0,58.37879,24.55617
1.0,58.3789000034,24.5552400028
1.0,58.37901,24.55431
1.0,58.37913,24.55377
1.0,58.37911,24.55396
1.0,58.37904,24.55432
1.0,58.37891,24.55558
1.0,58.3780933339,24.55529332
1.0,58.3772766672,24.5550066534
1.0,58.37646,24.55472
1.0,58.37625,24.55462
1.0,58.37576,24.55432
1.0,58.37521,24.5539
1.0,58.37501,24.55379
1.0,58.37478,24.55376
1.0,58.37461,24.55359
1.0,58.3740650014,24.5529849906
1.0,58.37352,24.55238
1.0,58.37348,24.55251
1.0,58.37333,24.55245
1.0,58.3726,24.55149
1.0,58.372057509,24.5506099593
1.0,58.371515012,24.5497299457
1.0,58.3709725089,24.5488499592
1.0,58.37043,24.54797
1.0,58.37035,24.54753
1.0,58.37038,24.54719
1.0,58.37046,24.54693
1.0,58.371008019,24.5458240687
1.0,58.3715560286,24.5447181031
1.0,58.3721040286,24.5436121032
1.0,58.372652019,24.5425060688
1.0,58.3732,24.5414
1.0,58.37344,24.54095
1.0,58.3739640169,24.5399080619
1.0,58.3744880253,24.5388660929
1.0,58.3750120253,24.537824093
1.0,58.3755360169,24.536782062
1.0,58.37606,24.53574
1.0,58.3765200144,24.5346300435
1.0,58.3769800192,24.533520058
1.0,58.3774400143,24.5324100436
1.0,58.3779,24.5313
1.0,58.3772850057,24.5305999634
1.0,58.3766700076,24.5298999512
1.0,58.3760550057,24.5291999634
1.0,58.37544,24.5285
1.0,58.37556,24.52828
1.0,58.3760250052,24.5271250153
1.0,58.37649,24.52597
1.0,58.3769933476,24.5246167053
1.0,58.3774966809,24.5232633721
1.0,58.378,24.52191
1.0,58.37817,24.5216
1.0,58.3786800264,24.5202980753
1.0,58.3791900397,24.5189961129
1.0,58.3797000397,24.5176941129
1.0,58.3802100265,24.5163920752
1.0,58.38072,24.51509
1.0,58.3811,24.51416
1.0,58.3807,24.51354
1.0,58.3810000016,24.5128850057
1.0,58.3813,24.51223
1.0,58.38169,24.51143
1.0,58.38194,24.51082
1.0,58.3816,24.51036
2.0,58.38874,24.50226
2.0,58.388576678,24.5010533221
2.0,58.3884133447,24.4998466555
2.0,58.38825,24.49864
2.0,58.38796,24.4999
2.0,58.38777,24.49994
2.0,58.3878350102,24.5015599969
2.0,58.3879,24.50318
2.0,58.3873200003,24.5034000036
2.0,58.38674,24.50362
2.0,58.38615,24.50386
2.0,58.38613,24.50416
2.0,58.3861550113,24.5058649985
2.0,58.38618,24.50757
2.0,58.3862,24.50815
2.0,58.3860950055,24.5093400036
2.0,58.38599,24.51053
2.0,58.38597,24.51134
2.0,58.386,24.51232
2.0,58.3855400024,24.5131200106
2.0,58.38508,24.51392
2.0,58.3847,24.51459
2.0,58.384105004,24.5156050172
2.0,58.38351,24.51662
2.0,58.38293,24.51771
2.0,58.3826366745,24.5187100166
2.0,58.3823433411,24.5197100166
2.0,58.38205,24.52071
2.0,58.3816800035,24.5216400095
2.0,58.38131,24.52257
2.0,58.3808580211,24.5237340597
2.0,58.3804060316,24.5248980896
2.0,58.3799540316,24.5260620896
2.0,58.3795020211,24.5272260598
2.0,58.37905,24.52839
2.0,58.378666674,24.529360021
2.0,58.3782833407,24.530330021
2.0,58.3779,24.5313
2.0,58.3774400144,24.5324100434
2.0,58.3769800192,24.5335200578
2.0,58.3765200145,24.5346300433
2.0,58.37606,24.53574
2.0,58.3755360169,24.5367820619
2.0,58.3750120254,24.5378240928
2.0,58.3744880254,24.5388660927
2.0,58.373964017,24.5399080618
2.0,58.37344,24.54095
2.0,58.3732,24.5414
2.0,58.3725980231,24.5426180831
2.0,58.3719960347,24.5438361247
2.0,58.3713940347,24.5450541246
2.0,58.3707920231,24.5462720831
2.0,58.37019,24.54749
2.0,58.36986,24.54807
2.0,58.3692740193,24.5491820739
2.0,58.3686880289,24.5502941108
2.0,58.3681020289,24.5514061108
2.0,58.3675160192,24.5525180739
2.0,58.36693,24.55363
2.0,58.366356689,24.5547017537
2.0,58.3657833691,24.5557734726
2.0,58.3652100403,24.5568451566
2.0,58.3646367025,24.5579168059
2.0,58.3640633557,24.5589884203
2.0,58.36349,24.56006
2.0,58.36299,24.56097
2.0,58.36262,24.56158
2.0,58.362260002,24.5622600066
2.0,58.3619,24.56294
2.0,58.36134,24.56389
2.0,58.36092,24.56472
2.0,58.3607,24.56521
2.0,58.36059,24.56555
2.0,58.36037,24.56659
2.0,58.36019,24.56767
2.0,58.36004,24.5685
2.0,58.35996,24.56844
2.0,58.35987,24.56893
2.0,58.35972,24.56949
2.0,58.35932,24.5709
2.0,58.35915,24.57138
2.0,58.35879,24.57202
2.0,58.35849,24.57246
2.0,58.3579750019,24.5731650104
2.0,58.35746,24.57387
2.0,58.35698,24.57446
2.0,58.35662,24.57487
2.0,58.3561750015,24.5754600072
2.0,58.35573,24.57605
2.0,58.35505,24.57685
2.0,58.35433,24.57762
2.0,58.3535825068,24.5783850486
2.0,58.3528350091,24.5791500648
2.0,58.3520875068,24.5799150486
2.0,58.35134,24.58068
2.0,58.3507033365,24.5813200231
2.0,58.3500666699,24.581960023
2.0,58.34943,24.5826
2.0,58.3489033357,24.5831466829
2.0,58.3483766691,24.5836933496
2.0,58.34785,24.58424
2.0,58.3474200006,24.5846300048
2.0,58.34699,24.58502
2.0,58.3461766694,24.5856100271
2.0,58.3453633361,24.5862000271
2.0,58.34455,24.58679
2.0,58.3438220045,24.5873300445
2.0,58.3430940068,24.5878700668
2.0,58.3423660068,24.5884100668
2.0,58.3416380045,24.5889500445
2.0,58.34091,24.58949
2.0,58.3401100009,24.5900000116
2.0,58.33931,24.59051
2.0,58.3385333348,24.5909533528
2.0,58.3377566682,24.5913966862
2.0,58.33698,24.59184
2.0,58.3362200016,24.5922966863
2.0,58.3354600016,24.592753353
2.0,58.3347,24.59321
2.0,58.3340625023,24.5936550241
2.0,58.3334250031,24.5941000321
2.0,58.3327875023,24.5945450241
2.0,58.33215,24.59499
2.0,58.3314866677,24.5953733478
2.0,58.3308233343,24.5957566812
2.0,58.33016,24.59614
2.0,58.3295166671,24.5963933426
2.0,58.3288733338,24.5966466759
2.0,58.32823,24.5969
2.0,58.3274900002,24.5970400088
2.0,58.3267500002,24.5971800117
2.0,58.3260100001,24.5973200088
2.0,58.32527,24.59746
2.0,58.32442,24.59763
2.0,58.3238250002,24.5977600022
2.0,58.32323,24.59789
2.0,58.322466667,24.598113343
2.0,58.3217033337,24.5983366763
2.0,58.32094,24.59856
2.0,58.32061,24.59868
2.0,58.3199050004,24.5990350071
2.0,58.3192,24.59939
2.0,58.3184700029,24.5998925311
2.0,58.3177400039,24.6003950415
2.0,58.3170100029,24.6008975311
2.0,58.31628,24.6014
2.0,58.3154800121,24.6020234461
2.0,58.3146800212,24.6026468641
2.0,58.3138800273,24.6032702538
2.0,58.3130800303,24.6038936153
2.0,58.3122800303,24.6045169486
2.0,58.3114800273,24.6051402538
2.0,58.3106800212,24.6057635307
2.0,58.3098800122,24.6063867794
2.0,58.30908,24.60701
2.0,58.30851,24.60742
2.0,58.3079100009,24.607895008
2.0,58.30731,24.60837
2.0,58.3068400006,24.608685004
2.0,58.30637,24.609
2.0,58.30584,24.6093
2.0,58.30521,24.60955
2.0,58.30438,24.60964
2.0,58.3035457147,24.6095056953
2.0,58.3027114293,24.6093713969
2.0,58.3018771437,24.6092371049
2.0,58.301042858,24.6091028192
2.0,58.3002085722,24.6089685398
2.0,58.2993742862,24.6088342667
2.0,58.29854,24.6087
2.0,58.29806,24.60857
2.0,58.29747,24.60832
2.0,58.2970300004,24.6080799971
2.0,58.29659,24.60784
2.0,58.29623,24.60761
2.0,58.29581,24.60729
2.0,58.29549,24.60692
2.0,58.29506,24.60621
2.0,58.29482,24.60568
2.0,58.29458,24.60509
2.0,58.2940936458,24.6037244057
2.0,58.2936072771,24.6023588489
2.0,58.2931208938,24.6009933296
2.0,58.2926344959,24.5996278479
2.0,58.2921480835,24.5982624037
2.0,58.2916616566,24.596896997
2.0,58.2911752151,24.5955316278
2.0,58.290688759,24.5941662962
2.0,58.2902022884,24.5928010021
2.0,58.2897158033,24.5914357455
2.0,58.2892293036,24.5900705265
2.0,58.2887427894,24.5887053449
2.0,58.2882562606,24.5873402009
2.0,58.2877697173,24.5859750944
2.0,58.2872831594,24.5846100255
2.0,58.286796587,24.583244994
2.0,58.28631,24.58188
2.0,58.28606,24.58125
2.0,58.2857650017,24.5805749941
2.0,58.28547,24.5799
2.0,58.28512,24.57918
2.0,58.2846350033,24.5782499871
2.0,58.28415,24.57732
2.0,58.2835275141,24.5762199419
2.0,58.2829050188,24.5751199226
2.0,58.2822825141,24.5740199419
2.0,58.28166,24.57292
2.0,58.2810186007,24.571801307
2.0,58.2803771917,24.5706826545
2.0,58.2797357729,24.5695640426
2.0,58.2790943443,24.5684454712
2.0,58.278452906,24.5673269402
2.0,58.2778114579,24.5662084499
2.0,58.27717,24.56509
2.0,58.2767550019,24.5644099922
2.0,58.27634,24.56373
2.0,58.2757800081,24.5628974605
2.0,58.2752200108,24.5620649473
2.0,58.2746600081,24.5612324604
2.0,58.2741,24.5604
2.0,58.27342,24.55945
2.0,58.2729,24.55876
2.0,58.27238,24.55811
2.0,58.2718800013,24.5575349919
2.0,58.27138,24.55696
2.0,58.2707020091,24.5561979417
2.0,58.2700240136,24.5554359125
2.0,58.2693460136,24.5546739125
2.0,58.2686680091,24.5539119417
2.0,58.26799,24.55315
2.0,58.2672900077,24.5524479445
2.0,58.2665900116,24.5517459168
2.0,58.2658900116,24.5510439168
2.0,58.2651900077,24.5503419445
2.0,58.26449,24.54964
2.0,58.2640300011,24.5491049931
2.0,58.26357,24.54857
2.0,58.2631300014,24.5479799927
2.0,58.26269,24.54739
2.0,58.26212,24.54654
2.0,58.26163,24.54575
2.0,58.2611150092,24.5448649614
2.0,58.2606000122,24.5439799486
2.0,58.2600850092,24.5430949614
2.0,58.25957,24.54221
2.0,58.2592150018,24.5415499936
2.0,58.25886,24.54089
2.0,58.25853,24.54024
2.0,58.2580700037,24.5392849878
2.0,58.25761,24.53833
2.0,58.2573200016,24.5376699944
2.0,58.25703,24.53701
2.0,58.25649,24.53571
2.0,58.2560600143,24.5346049598
2.0,58.2556300191,24.5334999464
2.0,58.2552000143,24.5323949597
2.0,58.25477,24.53129
2.0,58.2543050052,24.5301299846
2.0,58.25384,24.52897
2.0,58.25344,24.52807
2.0,58.25297,24.52708
2.0,58.2525650022,24.5263349916
2.0,58.25216,24.52559
2.0,58.2515500173,24.5245379276
2.0,58.2509400259,24.5234858914
2.0,58.2503300259,24.5224338914
2.0,58.2497200173,24.5213819276
2.0,58.24911,24.52033
2.0,58.2486950014,24.5197049925
2.0,58.24828,24.51908
2.0,58.24756,24.51812
2.0,58.24723,24.51772
2.0,58.24684,24.5173
2.0,58.24627,24.51673
2.0,58.2457200019,24.5162199841
2.0,58.2451700018,24.515709984
2.0,58.24462,24.5152
2.0,58.2438650128,24.5145148979
2.0,58.243110022,24.513829825
2.0,58.2423550275,24.5131447812
2.0,58.2416000293,24.5124597667
2.0,58.2408450275,24.5117747812
2.0,58.2400900219,24.511089825
2.0,58.2393350128,24.5104048979
2.0,58.23858,24.50972
2.0,58.2378222372,24.5090265482
2.0,58.2370644707,24.508333126
2.0,58.2363067005,24.5076397334
2.0,58.2355489265,24.5069463705
2.0,58.2347911487,24.5062530372
2.0,58.2340333671,24.5055597334
2.0,58.2332755819,24.5048664594
2.0,58.2325177928,24.5041732149
2.0,58.23176,24.50348
2.0,58.2312600014,24.5028899917
2.0,58.23076,24.5023
2.0,58.2304050011,24.5017749947
2.0,58.23005,24.50125
2.0,58.22946,24.50022
2.0,58.2288440199,24.4990919217
2.0,58.2282280299,24.4979638826
2.0,58.2276120299,24.4968358826
2.0,58.2269960199,24.4957079218
2.0,58.22638,24.49458
2.0,58.2257700031,24.4936849846
2.0,58.22516,24.49279
2.0,58.2244000021,24.4920549842
2.0,58.22364,24.49132
2.0,58.2228350009,24.4908449892
2.0,58.22203,24.49037
2.0,58.2214266675,24.4900399888
2.0,58.2208233342,24.4897099888
2.0,58.22022,24.48938
2.0,58.21937,24.48889
2.0,58.21854,24.48838
2.0,58.2179133343,24.4880233207
2.0,58.2172866677,24.4876666541
2.0,58.21666,24.48731
2.0,58.21593,24.48697
2.0,58.2153600001,24.4867549965
2.0,58.21479,24.48654
2.0,58.214255,24.4863949978
2.0,58.21372,24.48625
2.0,58.21325,24.48615
2.0,58.21275,24.4860049979
2.0,58.21225,24.48586
2.0,58.2115400002,24.4856999936
2.0,58.2108300002,24.4855399936
2.0,58.21012,24.48538
2.0,58.2096649999,24.4853349994
2.0,58.20921,24.48529
2.0,58.2086,24.4853
2.0,58.2078566667,24.4853333347
2.0,58.2071133334,24.4853666681
2.0,58.20637,24.4854
2.0,58.205485,24.4854500062
2.0,58.2046000001,24.48550001
2.0,58.2037150001,24.4855500112
2.0,58.2028300001,24.48560001
2.0,58.201945,24.4856500062
2.0,58.20106,24.4857
2.0,58.20057,24.4858
2.0,58.1998425015,24.486157522
2.0,58.199115002,24.4865150293
2.0,58.1983875015,24.486872522
2.0,58.19766,24.48723
2.0,58.1968900036,24.4876229082
2.0,58.196120006,24.4880157994
2.0,58.1953500072,24.4884086736
2.0,58.1945800072,24.4888015307
2.0,58.193810006,24.4891943708
2.0,58.1930400036,24.4895871939
2.0,58.19227,24.48998
2.0,58.1917550002,24.4902250036
2.0,58.19124,24.49047
2.0,58.1907350001,24.490680003
2.0,58.19023,24.49089
2.0,58.1895400002,24.4911000041
2.0,58.18885,24.49131
2.0,58.1881180005,24.4914860145
2.0,58.1873860007,24.4916620217
2.0,58.1866540007,24.4918380217
2.0,58.1859220005,24.4920140145
2.0,58.18519,24.49219
2.0,58.1844014289,24.4923028722
2.0,58.1836128576,24.4924157393
2.0,58.1828242863,24.4925286015
2.0,58.1820357149,24.4926414586
2.0,58.1812471434,24.4927543107
2.0,58.1804585717,24.4928671579
2.0,58.17967,24.49298
2.0,58.1788620004,24.4931400145
2.0,58.1780540006,24.4933000218
2.0,58.1772460006,24.4934600218
2.0,58.1764380004,24.4936200146
2.0,58.17563,24.49378
2.0,58.1748533345,24.4940300273
2.0,58.1740766686,24.4942800437
2.0,58.1733000021,24.4945300492
2.0,58.1725233352,24.4947800437
2.0,58.1717466678,24.4950300273
2.0,58.17097,24.49528
2.0,58.1702080005,24.4954540149
2.0,58.1694460007,24.4956280224
2.0,58.1686840007,24.4958020224
2.0,58.1679220005,24.4959760149
2.0,58.16716,24.49615
2.0,58.1663266677,24.4965100169
2.0,58.1654933343,24.4968700169
2.0,58.16466,24.49723
2.0,58.16456,24.49725
2.0,58.1637320004,24.4974200158
2.0,58.1629040007,24.4975900237
2.0,58.1620760007,24.4977600237
